bbox, 1535.0032, 600.0027, -1040.0000, 1400.0001, 400.0019, 550.0000
cut, 1.5853, 0.7944, -0.7339, 0.007390, 0.039030, 0.997918, -0.050802
cut, 1.5851, 0.7944, -0.7289, 0.007402, 0.036240, 0.998202, -0.047172
cut, 1.5849, 0.7945, -0.7239, 0.007415, 0.033442, 0.998465, -0.043530
cut, 1.5847, 0.7946, -0.7189, 0.007427, 0.030635, 0.998707, -0.039878
cut, 1.5845, 0.7946, -0.7139, 0.007439, 0.027821, 0.998929, -0.036215
cut, 1.5843, 0.7947, -0.7089, 0.007450, 0.025000, 0.999130, -0.032543
cut, 1.5841, 0.7947, -0.7039, 0.007462, 0.022172, 0.999310, -0.028863
cut, 1.5839, 0.7948, -0.6989, 0.007474, 0.019338, 0.999468, -0.025174
cut, 1.5837, 0.7949, -0.6939, 0.007485, 0.016499, 0.999605, -0.021478
cut, 1.5835, 0.7949, -0.6889, 0.007496, 0.013654, 0.999721, -0.017776
cut, 1.5834, 0.7950, -0.6839, 0.007508, 0.010805, 0.999814, -0.014067
cut, 1.5832, 0.7951, -0.6789, 0.007519, 0.007953, 0.999887, -0.010354
cut, 1.5830, 0.7951, -0.6739, 0.007530, 0.005097, 0.999937, -0.006636
cut, 1.5828, 0.7952, -0.6689, 0.007541, 0.002238, 0.999965, -0.002914
cut, 1.5826, 0.7952, -0.6650, 0.007547, 0.000000, 0.999972, 0.000000
cut, 1.5826, 0.7952, -0.4885, 0.007547, 0.000000, 0.999972, 0.000000
cut, 1.5250, 0.7952, -0.4885, 0.007547, 0.000000, 0.999972, 0.000000
cut, 1.5250, 0.7952, -0.3785, 0.007547, 0.000000, 0.999972, 0.000000
p2p,
cut, 1.2749, 0.8908, -0.3089, -0.034986, -0.480106, 0.874195, 0.063704
cut, 1.2296, 0.9197, -0.6760, -0.034986, -0.480106, 0.874195, 0.063704
cut, 1.2336, 0.9212, -0.6733, -0.035784, -0.479470, 0.874412, 0.065055
cut, 1.2377, 0.9228, -0.6706, -0.036585, -0.478833, 0.874626, 0.066410
cut, 1.2417, 0.9243, -0.6679, -0.037388, -0.478195, 0.874836, 0.067771
cut, 1.2458, 0.9258, -0.6653, -0.038194, -0.477556, 0.875044, 0.069137
cut, 1.2499, 0.9273, -0.6626, -0.039003, -0.476916, 0.875248, 0.070508
cut, 1.2540, 0.9288, -0.6599, -0.039815, -0.476274, 0.875449, 0.071884
cut, 1.2581, 0.9303, -0.6573, -0.040630, -0.475631, 0.875646, 0.073266
cut, 1.2622, 0.9318, -0.6546, -0.041447, -0.474986, 0.875841, 0.074653
cut, 1.2663, 0.9333, -0.6520, -0.042268, -0.474340, 0.876032, 0.076045
cut, 1.2704, 0.9348, -0.6493, -0.043091, -0.473692, 0.876220, 0.077443
cut, 1.2746, 0.9362, -0.6467, -0.043918, -0.473043, 0.876405, 0.078847
cut, 1.2787, 0.9377, -0.6441, -0.044747, -0.472392, 0.876586, 0.080256
cut, 1.2829, 0.9391, -0.6415, -0.045580, -0.471739, 0.876764, 0.081670
cut, 1.2870, 0.9406, -0.6389, -0.046415, -0.471084, 0.876939, 0.083091
cut, 1.2912, 0.9420, -0.6363, -0.047254, -0.470427, 0.877111, 0.084517
cut, 1.2954, 0.9434, -0.6337, -0.048096, -0.469767, 0.877279, 0.085949
cut, 1.2995, 0.9448, -0.6311, -0.048941, -0.469106, 0.877444, 0.087386
cut, 1.3037, 0.9463, -0.6285, -0.049789, -0.468443, 0.877606, 0.088830
cut, 1.3079, 0.9477, -0.6259, -0.050640, -0.467777, 0.877764, 0.090279
cut, 1.3121, 0.9491, -0.6234, -0.051495, -0.467109, 0.877919, 0.091735
cut, 1.3163, 0.9504, -0.6208, -0.052353, -0.466438, 0.878071, 0.093196
cut, 1.3206, 0.9518, -0.6183, -0.053214, -0.465765, 0.878220, 0.094664
cut, 1.3248, 0.9532, -0.6157, -0.054078, -0.465089, 0.878365, 0.096138
cut, 1.3290, 0.9546, -0.6132, -0.054946, -0.464411, 0.878507, 0.097617
cut, 1.3333, 0.9559, -0.6107, -0.055817, -0.463729, 0.878646, 0.099103
cut, 1.3375, 0.9573, -0.6081, -0.056692, -0.463045, 0.878781, 0.100596
cut, 1.3418, 0.9586, -0.6056, -0.057570, -0.462358, 0.878913, 0.102094
cut, 1.3460, 0.9600, -0.6031, -0.058452, -0.461668, 0.879041, 0.103599
cut, 1.3503, 0.9613, -0.6006, -0.059337, -0.460974, 0.879167, 0.105111
cut, 1.3546, 0.9626, -0.5981, -0.060226, -0.460277, 0.879288, 0.106629
cut, 1.3589, 0.9639, -0.5957, -0.061118, -0.459577, 0.879407, 0.108153
cut, 1.3632, 0.9652, -0.5932, -0.062014, -0.458874, 0.879522, 0.109684
cut, 1.3675, 0.9665, -0.5907, -0.062914, -0.458167, 0.879633, 0.111221
cut, 1.3718, 0.9678, -0.5883, -0.063817, -0.457456, 0.879742, 0.112766
cut, 1.3761, 0.9691, -0.5858, -0.064724, -0.456741, 0.879846, 0.114317
cut, 1.3804, 0.9704, -0.5834, -0.065635, -0.456023, 0.879948, 0.115874
cut, 1.3847, 0.9717, -0.5810, -0.066550, -0.455301, 0.880046, 0.117439
cut, 1.3891, 0.9729, -0.5785, -0.067468, -0.454574, 0.880140, 0.119010
cut, 1.3934, 0.9742, -0.5761, -0.068390, -0.453844, 0.880231, 0.120588
cut, 1.3978, 0.9754, -0.5737, -0.069317, -0.453109, 0.880319, 0.122174
cut, 1.4021, 0.9767, -0.5713, -0.070247, -0.452370, 0.880403, 0.123766
cut, 1.4065, 0.9779, -0.5689, -0.071181, -0.451627, 0.880483, 0.125365
cut, 1.4109, 0.9791, -0.5666, -0.072119, -0.450878, 0.880560, 0.126972
cut, 1.4152, 0.9803, -0.5642, -0.073061, -0.450126, 0.880633, 0.128585
cut, 1.4196, 0.9815, -0.5618, -0.074008, -0.449368, 0.880703, 0.130206
cut, 1.4240, 0.9828, -0.5595, -0.074958, -0.448605, 0.880769, 0.131834
cut, 1.4284, 0.9839, -0.5571, -0.075913, -0.447838, 0.880832, 0.133469
cut, 1.4328, 0.9851, -0.5548, -0.076872, -0.447065, 0.880891, 0.135111
cut, 1.4372, 0.9863, -0.5525, -0.077835, -0.446287, 0.880946, 0.136761
cut, 1.4416, 0.9875, -0.5501, -0.078802, -0.445503, 0.880998, 0.138419
cut, 1.4460, 0.9887, -0.5478, -0.079774, -0.444715, 0.881046, 0.140084
cut, 1.4505, 0.9898, -0.5455, -0.080750, -0.443920, 0.881090, 0.141756
cut, 1.4549, 0.9910, -0.5432, -0.081730, -0.443120, 0.881131, 0.143436
cut, 1.4593, 0.9921, -0.5410, -0.082715, -0.442313, 0.881168, 0.145123
cut, 1.4638, 0.9932, -0.5387, -0.083705, -0.441501, 0.881201, 0.146818
cut, 1.4682, 0.9944, -0.5364, -0.084699, -0.440683, 0.881230, 0.148521
cut, 1.4727, 0.9955, -0.5342, -0.085697, -0.439858, 0.881255, 0.150232
cut, 1.4772, 0.9966, -0.5319, -0.086700, -0.439027, 0.881277, 0.151950
cut, 1.4816, 0.9977, -0.5297, -0.087708, -0.438190, 0.881295, 0.153676
cut, 1.4861, 0.9988, -0.5275, -0.088721, -0.437345, 0.881309, 0.155410
cut, 1.4906, 0.9999, -0.5253, -0.089738, -0.436494, 0.881319, 0.157152
cut, 1.4951, 1.0010, -0.5231, -0.090760, -0.435636, 0.881325, 0.158901
cut, 1.4996, 1.0021, -0.5209, -0.091786, -0.434771, 0.881327, 0.160659
cut, 1.5041, 1.0031, -0.5187, -0.092818, -0.433899, 0.881326, 0.162424
cut, 1.5086, 1.0042, -0.5165, -0.093855, -0.433019, 0.881320, 0.164198
cut, 1.5131, 1.0052, -0.5143, -0.094896, -0.432132, 0.881310, 0.165980
cut, 1.5176, 1.0063, -0.5122, -0.095943, -0.431237, 0.881296, 0.167770
cut, 1.5221, 1.0073, -0.5100, -0.096994, -0.430334, 0.881278, 0.169567
cut, 1.5266, 1.0083, -0.5079, -0.098051, -0.429424, 0.881256, 0.171373
cut, 1.5311, 1.0094, -0.5058, -0.099113, -0.428505, 0.881230, 0.173188
cut, 1.5357, 1.0104, -0.5037, -0.100179, -0.427578, 0.881200, 0.175010
cut, 1.5402, 1.0114, -0.5016, -0.101252, -0.426642, 0.881165, 0.176841
cut, 1.5448, 1.0124, -0.4995, -0.102329, -0.425698, 0.881126, 0.178679
cut, 1.5493, 1.0134, -0.4974, -0.103412, -0.424746, 0.881083, 0.180527
cut, 1.5539, 1.0144, -0.4953, -0.104500, -0.423784, 0.881036, 0.182382
cut, 1.5584, 1.0153, -0.4932, -0.105593, -0.422813, 0.880984, 0.184246
cut, 1.5630, 1.0163, -0.4912, -0.106692, -0.421833, 0.880928, 0.186118
cut, 1.5676, 1.0173, -0.4891, -0.107796, -0.420844, 0.880867, 0.187998
cut, 1.5721, 1.0182, -0.4871, -0.108906, -0.419845, 0.880802, 0.189887
cut, 1.5767, 1.0192, -0.4851, -0.110021, -0.418837, 0.880733, 0.191784
cut, 1.5813, 1.0201, -0.4831, -0.111142, -0.417818, 0.880659, 0.193690
cut, 1.5859, 1.0211, -0.4811, -0.112269, -0.416789, 0.880580, 0.195604
cut, 1.5905, 1.0220, -0.4791, -0.113401, -0.415751, 0.880497, 0.197526
cut, 1.5951, 1.0229, -0.4771, -0.114539, -0.414701, 0.880409, 0.199457
cut, 1.5997, 1.0238, -0.4751, -0.115683, -0.413642, 0.880317, 0.201396
cut, 1.6043, 1.0247, -0.4732, -0.116833, -0.412571, 0.880219, 0.203344
cut, 1.6089, 1.0256, -0.4712, -0.117989, -0.411490, 0.880117, 0.205300
cut, 1.6135, 1.0265, -0.4693, -0.119150, -0.410397, 0.880011, 0.207265
cut, 1.6182, 1.0274, -0.4674, -0.120318, -0.409293, 0.879899, 0.209238
cut, 1.6228, 1.0282, -0.4655, -0.121491, -0.408178, 0.879783, 0.211219
cut, 1.6274, 1.0291, -0.4636, -0.122671, -0.407051, 0.879661, 0.213209
cut, 1.6320, 1.0300, -0.4617, -0.123856, -0.405912, 0.879535, 0.215207
cut, 1.6367, 1.0308, -0.4598, -0.125048, -0.404761, 0.879403, 0.217213
cut, 1.6413, 1.0317, -0.4579, -0.126246, -0.403598, 0.879267, 0.219228
cut, 1.6460, 1.0325, -0.4561, -0.127450, -0.402422, 0.879125, 0.221251
cut, 1.6506, 1.0333, -0.4542, -0.128661, -0.401234, 0.878978, 0.223283
cut, 1.6553, 1.0341, -0.4524, -0.129878, -0.400033, 0.878826, 0.225323
cut, 1.6599, 1.0350, -0.4506, -0.131101, -0.398819, 0.878669, 0.227371
cut, 1.6646, 1.0358, -0.4488, -0.132330, -0.397591, 0.878506, 0.229427
cut, 1.6693, 1.0366, -0.4470, -0.133566, -0.396351, 0.878338, 0.231491
cut, 1.6739, 1.0374, -0.4452, -0.134809, -0.395096, 0.878165, 0.233564
cut, 1.6786, 1.0381, -0.4434, -0.136058, -0.393828, 0.877986, 0.235645
cut, 1.6833, 1.0389, -0.4416, -0.137313, -0.392546, 0.877801, 0.237733
cut, 1.6880, 1.0397, -0.4399, -0.138575, -0.391250, 0.877611, 0.239830
cut, 1.6927, 1.0404, -0.4382, -0.139844, -0.389939, 0.877416, 0.241935
cut, 1.6973, 1.0412, -0.4364, -0.141119, -0.388614, 0.877214, 0.244048
cut, 1.7020, 1.0419, -0.4347, -0.142402, -0.387274, 0.877007, 0.246168
cut, 1.7067, 1.0427, -0.4330, -0.143691, -0.385919, 0.876794, 0.248296
cut, 1.7114, 1.0434, -0.4313, -0.144986, -0.384549, 0.876576, 0.250432
cut, 1.7161, 1.0441, -0.4296, -0.146288, -0.383166, 0.876350, 0.252575
cut, 1.7208, 1.0448, -0.4280, -0.147592, -0.381778, 0.876115, 0.254726
cut, 1.7256, 1.0455, -0.4263, -0.148899, -0.380385, 0.875869, 0.256883
cut, 1.7303, 1.0462, -0.4247, -0.150209, -0.378987, 0.875614, 0.259047
cut, 1.7350, 1.0469, -0.4231, -0.151522, -0.377584, 0.875350, 0.261218
cut, 1.7397, 1.0476, -0.4214, -0.152838, -0.376175, 0.875075, 0.263395
cut, 1.7444, 1.0482, -0.4198, -0.154156, -0.374759, 0.874791, 0.265579
cut, 1.7492, 1.0489, -0.4182, -0.155478, -0.373338, 0.874497, 0.267769
cut, 1.7539, 1.0495, -0.4167, -0.156802, -0.371911, 0.874193, 0.269966
cut, 1.7586, 1.0501, -0.4151, -0.158130, -0.370477, 0.873880, 0.272169
cut, 1.7634, 1.0508, -0.4136, -0.159460, -0.369036, 0.873557, 0.274378
cut, 1.7681, 1.0514, -0.4120, -0.160794, -0.367588, 0.873224, 0.276594
cut, 1.7729, 1.0520, -0.4105, -0.162131, -0.366133, 0.872882, 0.278815
cut, 1.7776, 1.0525, -0.4090, -0.163470, -0.364670, 0.872530, 0.281043
cut, 1.7824, 1.0531, -0.4075, -0.164813, -0.363200, 0.872168, 0.283276
cut, 1.7871, 1.0537, -0.4060, -0.166159, -0.361721, 0.871797, 0.285514
cut, 1.7919, 1.0542, -0.4045, -0.167509, -0.360234, 0.871417, 0.287758
cut, 1.7967, 1.0548, -0.4031, -0.168861, -0.358739, 0.871027, 0.290008
cut, 1.8014, 1.0553, -0.4016, -0.170217, -0.357236, 0.870627, 0.292262
cut, 1.8062, 1.0559, -0.4002, -0.171575, -0.355723, 0.870218, 0.294521
cut, 1.8110, 1.0564, -0.3988, -0.172937, -0.354201, 0.869800, 0.296786
cut, 1.8157, 1.0569, -0.3974, -0.174303, -0.352670, 0.869373, 0.299055
cut, 1.8205, 1.0574, -0.3960, -0.175671, -0.351129, 0.868936, 0.301328
cut, 1.8253, 1.0579, -0.3946, -0.177043, -0.349578, 0.868490, 0.303605
cut, 1.8301, 1.0583, -0.3932, -0.178418, -0.348018, 0.868035, 0.305887
cut, 1.8349, 1.0588, -0.3919, -0.179797, -0.346446, 0.867570, 0.308172
cut, 1.8397, 1.0593, -0.3906, -0.181178, -0.344865, 0.867097, 0.310461
cut, 1.8445, 1.0597, -0.3892, -0.182563, -0.343272, 0.866614, 0.312753
cut, 1.8492, 1.0602, -0.3879, -0.183952, -0.341669, 0.866123, 0.315048
cut, 1.8540, 1.0606, -0.3866, -0.185344, -0.340054, 0.865623, 0.317346
cut, 1.8588, 1.0610, -0.3854, -0.186739, -0.338428, 0.865113, 0.319646
cut, 1.8636, 1.0614, -0.3841, -0.188137, -0.336791, 0.864595, 0.321949
cut, 1.8684, 1.0619, -0.3828, -0.189539, -0.335141, 0.864069, 0.324254
cut, 1.8732, 1.0623, -0.3816, -0.190944, -0.333480, 0.863534, 0.326560
cut, 1.8780, 1.0626, -0.3804, -0.192352, -0.331806, 0.862990, 0.328868
cut, 1.8829, 1.0630, -0.3792, -0.193764, -0.330119, 0.862438, 0.331177
cut, 1.8877, 1.0634, -0.3780, -0.195179, -0.328420, 0.861877, 0.333487
cut, 1.8925, 1.0638, -0.3768, -0.196598, -0.326708, 0.861308, 0.335797
cut, 1.8973, 1.0641, -0.3757, -0.198020, -0.324982, 0.860731, 0.338107
cut, 1.9021, 1.0645, -0.3745, -0.199445, -0.323244, 0.860146, 0.340417
cut, 1.9069, 1.0648, -0.3734, -0.200873, -0.321492, 0.859553, 0.342727
cut, 1.9117, 1.0651, -0.3723, -0.202305, -0.319726, 0.858952, 0.345035
cut, 1.9165, 1.0655, -0.3712, -0.203740, -0.317946, 0.858343, 0.347342
cut, 1.9214, 1.0658, -0.3701, -0.205178, -0.316153, 0.857727, 0.349648
cut, 1.9262, 1.0661, -0.3690, -0.206620, -0.314345, 0.857103, 0.351951
cut, 1.9310, 1.0664, -0.3680, -0.208065, -0.312522, 0.856472, 0.354251
cut, 1.9358, 1.0667, -0.3669, -0.209513, -0.310685, 0.855834, 0.356549
cut, 1.9407, 1.0670, -0.3659, -0.210964, -0.308833, 0.855189, 0.358843
cut, 1.9455, 1.0672, -0.3649, -0.212419, -0.306967, 0.854536, 0.361134
cut, 1.9503, 1.0675, -0.3639, -0.213877, -0.305085, 0.853877, 0.363420
cut, 1.9551, 1.0678, -0.3629, -0.215338, -0.303188, 0.853211, 0.365701
cut, 1.9600, 1.0680, -0.3620, -0.216802, -0.301276, 0.852539, 0.367977
cut, 1.9648, 1.0683, -0.3610, -0.218269, -0.299348, 0.851861, 0.370247
cut, 1.9696, 1.0685, -0.3601, -0.219739, -0.297405, 0.851176, 0.372512
cut, 1.9745, 1.0688, -0.3592, -0.221212, -0.295446, 0.850485, 0.374769
cut, 1.9793, 1.0690, -0.3583, -0.222686, -0.293476, 0.849788, 0.377019
cut, 1.9841, 1.0692, -0.3574, -0.224158, -0.291498, 0.849085, 0.379259
cut, 1.9889, 1.0694, -0.3565, -0.225630, -0.289511, 0.848375, 0.381489
cut, 1.9938, 1.0696, -0.3557, -0.227100, -0.287516, 0.847660, 0.383710
cut, 1.9986, 1.0698, -0.3548, -0.228569, -0.285512, 0.846939, 0.385919
cut, 2.0034, 1.0700, -0.3540, -0.230037, -0.283499, 0.846213, 0.388118
cut, 2.0082, 1.0702, -0.3532, -0.231503, -0.281477, 0.845481, 0.390305
cut, 2.0130, 1.0703, -0.3525, -0.232969, -0.279446, 0.844746, 0.392480
cut, 2.0178, 1.0705, -0.3517, -0.234434, -0.277406, 0.844005, 0.394642
cut, 2.0227, 1.0706, -0.3509, -0.235898, -0.275356, 0.843261, 0.396791
cut, 2.0275, 1.0708, -0.3502, -0.237361, -0.273296, 0.842513, 0.398926
cut, 2.0323, 1.0709, -0.3495, -0.238823, -0.271226, 0.841761, 0.401047
cut, 2.0371, 1.0711, -0.3488, -0.240284, -0.269146, 0.841006, 0.403153
cut, 2.0419, 1.0712, -0.3481, -0.241744, -0.267057, 0.840249, 0.405244
cut, 2.0467, 1.0713, -0.3475, -0.243203, -0.264957, 0.839489, 0.407319
cut, 2.0515, 1.0714, -0.3468, -0.244662, -0.262846, 0.838727, 0.409377
cut, 2.0563, 1.0715, -0.3462, -0.246120, -0.260726, 0.837963, 0.411418
cut, 2.0611, 1.0717, -0.3456, -0.247577, -0.258595, 0.837198, 0.413442
cut, 2.0659, 1.0718, -0.3450, -0.249033, -0.256453, 0.836432, 0.415447
cut, 2.0707, 1.0718, -0.3444, -0.250489, -0.254300, 0.835665, 0.417433
cut, 2.0754, 1.0719, -0.3438, -0.251944, -0.252137, 0.834898, 0.419399
cut, 2.0802, 1.0720, -0.3433, -0.253398, -0.249963, 0.834132, 0.421346
cut, 2.0850, 1.0721, -0.3427, -0.254852, -0.247779, 0.833365, 0.423271
cut, 2.0898, 1.0722, -0.3422, -0.256305, -0.245583, 0.832600, 0.425175
cut, 2.0946, 1.0722, -0.3417, -0.257758, -0.243377, 0.831836, 0.427057
cut, 2.0994, 1.0723, -0.3412, -0.259209, -0.241160, 0.831074, 0.428916
cut, 2.1041, 1.0724, -0.3408, -0.260661, -0.238933, 0.830313, 0.430752
cut, 2.1089, 1.0724, -0.3403, -0.262112, -0.236694, 0.829556, 0.432563
cut, 2.1137, 1.0725, -0.3399, -0.263562, -0.234445, 0.828801, 0.434350
cut, 2.1185, 1.0725, -0.3395, -0.265012, -0.232185, 0.828049, 0.436112
cut, 2.1232, 1.0726, -0.3391, -0.266461, -0.229915, 0.827302, 0.437847
cut, 2.1280, 1.0726, -0.3387, -0.267910, -0.227634, 0.826558, 0.439556
cut, 2.1328, 1.0726, -0.3383, -0.269358, -0.225342, 0.825819, 0.441237
cut, 2.1375, 1.0727, -0.3380, -0.270805, -0.223041, 0.825085, 0.442890
cut, 2.1423, 1.0727, -0.3377, -0.272253, -0.220729, 0.824357, 0.444515
cut, 2.1470, 1.0727, -0.3373, -0.273699, -0.218407, 0.823634, 0.446110
cut, 2.1518, 1.0727, -0.3370, -0.275145, -0.216075, 0.822918, 0.447675
cut, 2.1566, 1.0728, -0.3368, -0.276591, -0.213733, 0.822208, 0.449210
cut, 2.1613, 1.0728, -0.3365, -0.278036, -0.211382, 0.821506, 0.450713
cut, 2.1661, 1.0728, -0.3362, -0.279481, -0.209022, 0.820811, 0.452184
cut, 2.1708, 1.0728, -0.3360, -0.280925, -0.206652, 0.820124, 0.453622
cut, 2.1756, 1.0728, -0.3358, -0.282368, -0.204273, 0.819446, 0.455027
cut, 2.1803, 1.0728, -0.3356, -0.283811, -0.201886, 0.818776, 0.456398
cut, 2.1851, 1.0728, -0.3354, -0.285253, -0.199490, 0.818116, 0.457735
cut, 2.1898, 1.0728, -0.3352, -0.286695, -0.197086, 0.817465, 0.459036
cut, 2.1945, 1.0729, -0.3351, -0.288136, -0.194674, 0.816825, 0.460301
cut, 2.1993, 1.0729, -0.3350, -0.289577, -0.192254, 0.816195, 0.461530
cut, 2.2040, 1.0729, -0.3348, -0.291016, -0.189826, 0.815576, 0.462722
cut, 2.2087, 1.0729, -0.3347, -0.292455, -0.187392, 0.814968, 0.463876
cut, 2.2135, 1.0729, -0.3347, -0.293893, -0.184951, 0.814372, 0.464992
cut, 2.2182, 1.0729, -0.3346, -0.295331, -0.182503, 0.813789, 0.466069
cut, 2.2229, 1.0729, -0.3345, -0.296767, -0.180049, 0.813217, 0.467107
cut, 2.2277, 1.0729, -0.3345, -0.298203, -0.177590, 0.812659, 0.468105
cut, 2.2324, 1.0729, -0.3345, -0.299637, -0.175125, 0.812114, 0.469062
cut, 2.2371, 1.0729, -0.3345, -0.301072, -0.172654, 0.811582, 0.469980
cut, 2.2418, 1.0729, -0.3345, -0.302515, -0.170162, 0.811061, 0.470861
cut, 2.2466, 1.0729, -0.3345, -0.303967, -0.167648, 0.810549, 0.471709
cut, 2.2513, 1.0729, -0.3346, -0.305428, -0.165113, 0.810046, 0.472522
cut, 2.2560, 1.0729, -0.3346, -0.306898, -0.162556, 0.809552, 0.473302
cut, 2.2607, 1.0729, -0.3347, -0.308376, -0.159978, 0.809067, 0.474048
cut, 2.2655, 1.0729, -0.3348, -0.309863, -0.157381, 0.808590, 0.474760
cut, 2.2702, 1.0729, -0.3349, -0.311357, -0.154765, 0.808122, 0.475440
cut, 2.2749, 1.0729, -0.3351, -0.312860, -0.152130, 0.807662, 0.476086
cut, 2.2797, 1.0728, -0.3352, -0.314369, -0.149477, 0.807209, 0.476700
cut, 2.2844, 1.0728, -0.3354, -0.315886, -0.146807, 0.806763, 0.477281
cut, 2.2892, 1.0728, -0.3356, -0.317409, -0.144120, 0.806325, 0.477830
cut, 2.2939, 1.0728, -0.3358, -0.318939, -0.141417, 0.805893, 0.478347
cut, 2.2987, 1.0728, -0.3360, -0.320476, -0.138698, 0.805467, 0.478833
cut, 2.3034, 1.0728, -0.3362, -0.322018, -0.135965, 0.805048, 0.479287
cut, 2.3082, 1.0728, -0.3365, -0.323565, -0.133217, 0.804634, 0.479711
cut, 2.3129, 1.0728, -0.3367, -0.325118, -0.130455, 0.804226, 0.480104
cut, 2.3177, 1.0727, -0.3370, -0.326677, -0.127680, 0.803823, 0.480467
cut, 2.3224, 1.0727, -0.3373, -0.328240, -0.124892, 0.803425, 0.480800
cut, 2.3272, 1.0727, -0.3376, -0.329807, -0.122093, 0.803031, 0.481104
cut, 2.3320, 1.0727, -0.3379, -0.331379, -0.119281, 0.802642, 0.481379
cut, 2.3367, 1.0726, -0.3383, -0.332954, -0.116459, 0.802256, 0.481626
cut, 2.3415, 1.0726, -0.3387, -0.334533, -0.113626, 0.801874, 0.481845
cut, 2.3462, 1.0726, -0.3390, -0.336116, -0.110783, 0.801495, 0.482036
cut, 2.3510, 1.0725, -0.3394, -0.337702, -0.107931, 0.801119, 0.482199
cut, 2.3558, 1.0725, -0.3398, -0.339290, -0.105070, 0.800746, 0.482336
cut, 2.3606, 1.0724, -0.3403, -0.340881, -0.102200, 0.800375, 0.482447
cut, 2.3653, 1.0724, -0.3407, -0.342475, -0.099322, 0.800005, 0.482532
cut, 2.3701, 1.0723, -0.3412, -0.344071, -0.096437, 0.799638, 0.482592
cut, 2.3749, 1.0722, -0.3417, -0.345668, -0.093544, 0.799271, 0.482627
cut, 2.3797, 1.0722, -0.3422, -0.347267, -0.090645, 0.798906, 0.482637
cut, 2.3845, 1.0721, -0.3427, -0.348867, -0.087739, 0.798541, 0.482624
cut, 2.3892, 1.0720, -0.3432, -0.350468, -0.084828, 0.798177, 0.482587
cut, 2.3940, 1.0719, -0.3438, -0.352071, -0.081911, 0.797812, 0.482527
cut, 2.3988, 1.0718, -0.3443, -0.353673, -0.078989, 0.797448, 0.482445
cut, 2.4036, 1.0718, -0.3449, -0.355276, -0.076063, 0.797082, 0.482341
cut, 2.4084, 1.0717, -0.3455, -0.356880, -0.073132, 0.796716, 0.482215
cut, 2.4132, 1.0716, -0.3461, -0.358483, -0.070197, 0.796349, 0.482069
cut, 2.4180, 1.0714, -0.3467, -0.360086, -0.067259, 0.795980, 0.481903
cut, 2.4228, 1.0713, -0.3474, -0.361688, -0.064317, 0.795610, 0.481716
cut, 2.4276, 1.0712, -0.3480, -0.363290, -0.061373, 0.795237, 0.481510
cut, 2.4324, 1.0711, -0.3487, -0.364890, -0.058425, 0.794862, 0.481286
cut, 2.4372, 1.0709, -0.3494, -0.366490, -0.055475, 0.794485, 0.481043
cut, 2.4420, 1.0708, -0.3501, -0.368088, -0.052524, 0.794104, 0.480782
cut, 2.4468, 1.0707, -0.3509, -0.369685, -0.049570, 0.793721, 0.480504
cut, 2.4516, 1.0705, -0.3516, -0.371279, -0.046615, 0.793334, 0.480209
cut, 2.4564, 1.0703, -0.3524, -0.372872, -0.043658, 0.792943, 0.479897
cut, 2.4613, 1.0702, -0.3531, -0.374463, -0.040700, 0.792548, 0.479570
cut, 2.4661, 1.0700, -0.3539, -0.376052, -0.037742, 0.792150, 0.479228
cut, 2.4709, 1.0698, -0.3548, -0.377638, -0.034782, 0.791746, 0.478871
cut, 2.4757, 1.0696, -0.3556, -0.379222, -0.031823, 0.791338, 0.478499
cut, 2.4805, 1.0694, -0.3564, -0.380803, -0.028863, 0.790925, 0.478114
cut, 2.4854, 1.0692, -0.3573, -0.382381, -0.025902, 0.790507, 0.477716
cut, 2.4902, 1.0690, -0.3582, -0.383956, -0.022942, 0.790084, 0.477304
cut, 2.4950, 1.0688, -0.3591, -0.385528, -0.019982, 0.789655, 0.476880
cut, 2.4998, 1.0685, -0.3600, -0.387095, -0.017024, 0.789221, 0.476443
cut, 2.5047, 1.0683, -0.3609, -0.388656, -0.014074, 0.788784, 0.475991
cut, 2.5095, 1.0681, -0.3619, -0.390211, -0.011131, 0.788345, 0.475524
cut, 2.5143, 1.0678, -0.3628, -0.391760, -0.008197, 0.787903, 0.475043
cut, 2.5192, 1.0675, -0.3638, -0.393302, -0.005271, 0.787459, 0.474547
cut, 2.5240, 1.0673, -0.3648, -0.394837, -0.002353, 0.787011, 0.474038
cut, 2.5288, 1.0670, -0.3658, -0.396366, 0.000556, 0.786560, 0.473516
cut, 2.5336, 1.0667, -0.3668, -0.397887, 0.003457, 0.786106, 0.472981
cut, 2.5385, 1.0664, -0.3678, -0.399402, 0.006348, 0.785649, 0.472433
cut, 2.5433, 1.0661, -0.3689, -0.400909, 0.009230, 0.785189, 0.471874
cut, 2.5481, 1.0658, -0.3700, -0.402409, 0.012103, 0.784725, 0.471304
cut, 2.5529, 1.0655, -0.3710, -0.403902, 0.014967, 0.784257, 0.470723
cut, 2.5577, 1.0652, -0.3721, -0.405387, 0.017821, 0.783786, 0.470131
cut, 2.5626, 1.0648, -0.3733, -0.406865, 0.020665, 0.783311, 0.469529
cut, 2.5674, 1.0645, -0.3744, -0.408336, 0.023500, 0.782833, 0.468917
cut, 2.5722, 1.0642, -0.3755, -0.409798, 0.026325, 0.782350, 0.468296
cut, 2.5770, 1.0638, -0.3767, -0.411253, 0.029140, 0.781864, 0.467666
