cut, 2.1390, 1.6733, -0.4140, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0815, 1.6714, -0.7090, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0763, 1.6714, -0.7307, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0707, 1.6714, -0.7521, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0648, 1.6714, -0.7731, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0586, 1.6714, -0.7938, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0521, 1.6714, -0.8141, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0452, 1.6714, -0.8340, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0381, 1.6714, -0.8537, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0307, 1.6714, -0.8729, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0230, 1.6714, -0.8918, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0149, 1.6714, -0.9104, 0.000000, 1.000000, 0.000000, 0.000000
cut, 2.0066, 1.6714, -0.9285, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.9979, 1.6714, -0.9464, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.9890, 1.6714, -0.9639, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.9797, 1.6714, -0.9810, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.9701, 1.6714, -0.9978, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.9603, 1.6714, -1.0142, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.9501, 1.6714, -1.0303, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.9396, 1.6714, -1.0460, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.9288, 1.6714, -1.0613, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.9177, 1.6714, -1.0763, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.9063, 1.6714, -1.0910, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.8946, 1.6714, -1.1053, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.8826, 1.6714, -1.1192, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.8703, 1.6714, -1.1328, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.8577, 1.6714, -1.1460, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.8447, 1.6714, -1.1589, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.8315, 1.6714, -1.1714, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.8180, 1.6714, -1.1836, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.8041, 1.6714, -1.1954, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.7900, 1.6714, -1.2069, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.7755, 1.6714, -1.2180, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.7608, 1.6714, -1.2287, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.7457, 1.6714, -1.2391, 0.000000, 1.000000, 0.000000, 0.000000
cut, 1.7303, 1.6714, -1.2492, 0.000000, 1.000000, 0.000000, 0.000000
