cut, -0.6950, 2.5600, -0.1851, -0.007139, 0.099306, 0.992470, -0.071353
cut, -0.7186, 2.5600, -0.2234, -0.006899, 0.100449, 0.992469, -0.069769
cut, -0.7432, 2.5600, -0.2658, -0.006416, 0.102696, 0.992464, -0.066547
cut, -0.7630, 2.5600, -0.3063, -0.005513, 0.106583, 0.992457, -0.060323
cut, -0.7815, 2.5600, -0.3474, -0.004623, 0.109764, 0.992488, -0.053827
cut, -0.7972, 2.5600, -0.3899, -0.003719, 0.112850, 0.992486, -0.047138
cut, -0.8106, 2.5600, -0.4330, -0.002805, 0.115529, 0.992486, -0.040216
cut, -0.8227, 2.5600, -0.4766, -0.001911, 0.117432, 0.992524, -0.033185
cut, -0.8304, 2.5600, -0.5189, -0.001165, 0.119223, 0.992489, -0.027376
cut, -0.8372, 2.5600, -0.5673, 0.001528, 0.122250, 0.992482, -0.005616
cut, -0.8414, 2.5600, -0.6136, 0.001663, 0.121750, 0.992549, -0.004475
cut, -0.8427, 2.5600, -0.6594, 0.001915, 0.122123, 0.992510, -0.002428
cut, -0.8420, 2.5600, -0.7060, 0.001531, 0.122307, 0.992476, -0.005562
cut, -0.8375, 2.5600, -0.7550, 0.002883, 0.122162, 0.992492, 0.005339
cut, -0.8313, 2.5600, -0.8018, 0.004702, 0.120258, 0.992531, 0.019936
cut, -0.8222, 2.5600, -0.8481, 0.005400, 0.119267, 0.992519, 0.025544
cut, -0.8110, 2.5600, -0.8928, 0.006376, 0.117627, 0.992479, 0.033294
cut, -0.7978, 2.5600, -0.9370, 0.007368, 0.114698, 0.992535, 0.040801
cut, -0.7810, 2.5600, -0.9800, 0.006838, 0.116739, 0.992452, 0.036935
cut, -0.7625, 2.5600, -1.0239, 0.007436, 0.115092, 0.992461, 0.041475
cut, -0.7408, 2.5600, -1.0650, 0.007987, 0.113931, 0.992400, 0.045807
cut, -0.7172, 2.5600, -1.1061, 0.010877, 0.102800, 0.992443, 0.066118
cut, -0.6910, 2.5600, -1.1465, 0.011330, 0.100406, 0.992491, 0.068939
cut, -0.6627, 2.5600, -1.1841, 0.011855, 0.098260, 0.992434, 0.072652
cut, -0.6323, 2.5600, -1.2216, 0.011479, 0.100269, 0.992406, 0.070317
cut, -0.5997, 2.5600, -1.2557, 0.012551, 0.095126, 0.992382, 0.077276
cut, -0.5656, 2.5600, -1.2887, 0.013622, 0.089246, 0.992400, 0.083618
cut, -0.5295, 2.5600, -1.3196, 0.014466, 0.084419, 0.992391, 0.088456
cut, -0.4932, 2.5600, -1.3470, 0.014952, 0.081738, 0.992345, 0.091363
cut, -0.4555, 2.5600, -1.3732, 0.015553, 0.078027, 0.992342, 0.094488
cut, -0.4144, 2.5600, -1.3974, 0.016668, 0.070910, 0.992319, 0.099981
cut, -0.3721, 2.5600, -1.4201, 0.017781, 0.063231, 0.992339, 0.104638
cut, -0.3285, 2.5600, -1.4402, 0.018906, 0.055202, 0.992333, 0.108956
cut, -0.2836, 2.5600, -1.4574, 0.020025, 0.047003, 0.992304, 0.112797
cut, -0.2378, 2.5600, -1.4730, 0.021162, 0.038261, 0.992317, 0.115740
cut, -0.1910, 2.5600, -1.4847, 0.021792, 0.033445, 0.992268, 0.117522
cut, -0.1457, 2.5600, -1.4942, 0.022310, 0.029371, 0.992267, 0.118518
cut, -0.1001, 2.5600, -1.5009, 0.023350, 0.021096, 0.992245, 0.120247
cut, -0.0544, 2.5600, -1.5049, 0.024495, 0.011906, 0.992207, 0.121590
