NAMES,j_0_0,j_0_1,j_0_2,j_0_3,j_0_4,j_0_5,j_1_0,j_1_1,j_1_2,j_1_3,j_1_4,j_1_5,j_2_0,j_2_1,j_2_2,j_2_3,j_2_4,j_2_5,j_3_0,j_3_1,j_3_2,j_3_3,j_3_4,j_3_5,j_4_0,j_4_1,j_4_2,j_4_3,j_4_4,j_4_5,j_5_0,j_5_1,j_5_2,j_5_3,j_5_4,j_5_5,j_6_0,j_6_1,j_6_2,j_6_3,j_6_4,j_6_5,j_7_0,j_7_1,j_7_2,j_7_3,j_7_4,j_7_5,j_8_0,j_8_1,j_8_2,j_8_3,j_8_4,j_8_5,j_9_0,j_9_1,j_9_2,j_9_3,j_9_4,j_9_5,j_10_0,j_10_1,j_10_2,j_10_3,j_10_4,j_10_5,j_11_0,j_11_1,j_11_2,j_11_3,j_11_4,j_11_5,j_12_0,j_12_1,j_12_2,j_12_3,j_12_4,j_12_5,j_13_0,j_13_1,j_13_2,j_13_3,j_13_4,j_13_5,j_14_0,j_14_1,j_14_2,j_14_3,j_14_4,j_14_5,j_15_0,j_15_1,j_15_2,j_15_3,j_15_4,j_15_5,j_16_0,j_16_1,j_16_2,j_16_3,j_16_4,j_16_5,j_17_0,j_17_1,j_17_2,j_17_3,j_17_4,j_17_5,j_18_0,j_18_1,j_18_2,j_18_3,j_18_4,j_18_5,j_19_0,j_19_1,j_19_2,j_19_3,j_19_4,j_19_5,j_20_0,j_20_1,j_20_2,j_20_3,j_20_4,j_20_5,j_21_0,j_21_1,j_21_2,j_21_3,j_21_4,j_21_5,j_22_0,j_22_1,j_22_2,j_22_3,j_22_4,j_22_5,j_23_0,j_23_1,j_23_2,j_23_3,j_23_4,j_23_5,j_24_0,j_24_1,j_24_2,j_24_3,j_24_4,j_24_5,j_25_0,j_25_1,j_25_2,j_25_3,j_25_4,j_25_5,j_26_0,j_26_1,j_26_2,j_26_3,j_26_4,j_26_5
VALUES,1.670000e+00,1.000000e-01,-9.898680e-02,1.000000e-01,1.470000e+00,-1.000000e-01,1.708183e+00,1.892573e-01,-1.924185e-01,1.000000e-01,1.480009e+00,-1.983391e-01,1.727274e+00,2.338859e-01,-2.392536e-01,1.000000e-01,1.485014e+00,-2.475086e-01,1.746365e+00,2.785146e-01,-2.861624e-01,1.000000e-01,1.490019e+00,-2.966781e-01,1.765457e+00,3.231432e-01,-3.331408e-01,1.000000e-01,1.495023e+00,-3.458476e-01,1.784548e+00,3.677719e-01,-3.801850e-01,1.000000e-01,1.500028e+00,-3.950172e-01,1.803639e+00,4.124005e-01,-3.886757e-01,1.000000e-01,1.505033e+00,-4.441867e-01,1.822731e+00,4.570292e-01,-4.597828e-01,8.122847e-02,1.510037e+00,-4.933562e-01,1.841822e+00,5.016578e-01,-5.216792e-01,1.000000e-01,1.515042e+00,-5.425258e-01,1.860913e+00,5.462865e-01,-5.888979e-01,1.000000e-01,1.520047e+00,-5.916953e-01,1.880005e+00,5.909151e-01,-6.278541e-01,1.000000e-01,1.525051e+00,-6.408648e-01,1.899096e+00,6.355438e-01,-6.681377e-01,1.000000e-01,1.530056e+00,-6.900343e-01,1.918193e+00,6.785230e-01,-7.090554e-01,9.998325e-02,1.535048e+00,-7.392025e-01,1.937278e+00,7.154754e-01,-7.536790e-01,1.000011e-01,1.544496e+00,-7.883732e-01,1.956368e+00,7.694179e-01,-7.920308e-01,8.369390e-02,1.545086e+00,-8.375429e-01,1.975461e+00,8.140584e-01,-8.356987e-01,5.580898e-02,1.556990e+00,-8.867124e-01,1.994553e+00,8.586870e-01,-8.991634e-01,2.790756e-02,1.584845e+00,-9.358820e-01,2.013644e+00,9.033157e-01,-9.634710e-01,-1.863195e-06,1.612974e+00,-9.850515e-01,2.032735e+00,9.479443e-01,-1.028583e+00,-2.790853e-02,1.641306e+00,-1.034221e+00,2.051827e+00,9.912325e-01,-1.092471e+00,-5.580179e-02,1.668818e+00,-1.083391e+00,2.009523e+00,1.018679e+00,-1.133268e+00,3.101355e-04,1.685237e+00,-1.130445e+00,2.007528e+00,1.022801e+00,-1.138800e+00,2.386552e-03,1.685644e+00,-1.132211e+00,2.006161e+00,1.020147e+00,-1.133346e+00,4.094697e-03,1.682089e+00,-1.133370e+00,2.007133e+00,1.021970e+00,-1.134464e+00,2.740770e-03,1.682015e+00,-1.132553e+00,2.005500e+00,1.021834e+00,-1.146352e+00,5.057956e-03,1.692978e+00,-1.133652e+00,2.006636e+00,1.047577e+00,-1.198857e+00,3.477557e-03,1.720478e+00,-1.132689e+00,2.000120e+00,1.039200e+00,-1.198857e+00,1.266849e-02,1.724632e+00,-1.137420e+00
VALUES,1.820000e+00,2.500000e-01,-2.222381e-01,2.500000e-01,1.320000e+00,-2.500000e-01,1.858183e+00,3.392573e-01,-2.964412e-01,2.405974e-01,1.330009e+00,-3.483391e-01,1.877274e+00,3.838859e-01,-3.305465e-01,2.119568e-01,1.335014e+00,-3.975086e-01,1.896365e+00,4.285146e-01,-3.602329e-01,1.838960e-01,1.340019e+00,-4.466781e-01,1.915457e+00,4.731432e-01,-3.820926e-01,1.572449e-01,1.345023e+00,-4.958476e-01,1.934548e+00,5.177719e-01,-4.234996e-01,1.272044e-01,1.350028e+00,-5.450172e-01,1.953639e+00,5.624005e-01,-4.871757e-01,1.017561e-01,1.371615e+00,-5.941867e-01,1.972731e+00,6.070292e-01,-5.478423e-01,6.935630e-02,1.404075e+00,-6.433562e-01,1.991822e+00,6.516578e-01,-6.113207e-01,3.846036e-02,1.432994e+00,-6.925258e-01,2.010913e+00,6.962865e-01,-6.761302e-01,6.850855e-03,1.465780e+00,-7.416953e-01,2.030005e+00,7.409151e-01,-7.416425e-01,-2.106329e-02,1.497227e+00,-7.908648e-01,2.049096e+00,7.855438e-01,-8.079042e-01,-4.908643e-02,1.529337e+00,-8.400343e-01,2.048112e+00,8.211693e-01,-8.590554e-01,-5.001675e-02,1.554527e+00,-8.892025e-01,2.046688e+00,8.521906e-01,-9.036790e-01,-4.999890e-02,1.576650e+00,-9.383732e-01,2.057980e+00,8.790590e-01,-9.420305e-01,-6.630609e-02,1.595323e+00,-9.875429e-01,2.078123e+00,9.108603e-01,-9.856986e-01,-9.419098e-02,1.617129e+00,-1.036712e+00,2.054310e+00,9.578444e-01,-1.049165e+00,-6.187524e-02,1.648485e+00,-1.085882e+00,2.004460e+00,1.002276e+00,-1.112476e+00,6.375674e-03,1.677942e+00,-1.135068e+00,2.004713e+00,1.006650e+00,-1.119374e+00,5.854027e-03,1.678824e+00,-1.135823e+00,2.003367e+00,1.006195e+00,-1.119372e+00,7.800154e-03,1.677130e+00,-1.136421e+00,2.002169e+00,1.008306e+00,-1.118581e+00,9.638049e-03,1.676571e+00,-1.136731e+00,2.003134e+00,1.010061e+00,-1.119559e+00,8.305912e-03,1.676458e+00,-1.135928e+00,2.004174e+00,1.012247e+00,-1.121238e+00,6.858570e-03,1.676621e+00,-1.135077e+00,2.005214e+00,1.014273e+00,-1.122673e+00,5.410619e-03,1.676693e+00,-1.134195e+00,1.999918e+00,1.009385e+00,-1.127964e+00,1.278939e-02,1.683505e+00,-1.138547e+00,1.995251e+00,1.003522e+00,-1.131508e+00,1.934932e-02,1.689902e+00,-1.141940e+00,1.988964e+00,9.971919e-01,-1.134464e+00,2.812782e-02,1.695441e+00,-1.146968e+00
VALUES,1.997490e+00,4.750000e-01,-3.928903e-01,2.500000e-02,1.295261e+00,-4.750000e-01,1.998120e+00,5.642573e-01,-5.159478e-01,1.559743e-02,1.366880e+00,-5.733391e-01,2.017853e+00,5.923206e-01,-5.555465e-01,-1.304323e-02,1.388596e+00,-6.225086e-01,2.037974e+00,6.135863e-01,-5.852329e-01,-4.110397e-02,1.404864e+00,-6.716781e-01,2.058084e+00,6.296375e-01,-6.070926e-01,-6.775510e-02,1.417346e+00,-7.208476e-01,2.078653e+00,6.607443e-01,-6.484996e-01,-9.779560e-02,1.442110e+00,-7.700172e-01,2.095976e+00,7.080120e-01,-7.121757e-01,-1.232439e-01,1.478627e+00,-8.191867e-01,2.120502e+00,7.543081e-01,-7.728423e-01,-1.556437e-01,1.512832e+00,-8.683562e-01,2.143077e+00,8.027837e-01,-8.363207e-01,-1.865396e-01,1.548006e+00,-9.175258e-01,2.159943e+00,8.528671e-01,-9.011302e-01,-2.091519e-01,1.583091e+00,-9.666953e-01,2.120518e+00,9.015048e-01,-9.666425e-01,-1.543572e-01,1.616734e+00,-1.015865e+00,2.078578e+00,9.471703e-01,-1.032904e+00,-9.612291e-02,1.648297e+00,-1.065034e+00,2.030821e+00,9.795782e-01,-1.084055e+00,-2.989016e-02,1.670783e+00,-1.114202e+00,2.007960e+00,9.958285e-01,-1.109588e+00,1.742493e-03,1.680686e+00,-1.136264e+00,2.008021e+00,1.000184e+00,-1.116631e+00,1.654978e-03,1.681777e+00,-1.136635e+00,2.006804e+00,1.002341e+00,-1.122066e+00,3.380293e-03,1.681725e+00,-1.138183e+00,2.002790e+00,1.006910e+00,-1.125607e+00,8.623024e-03,1.682072e+00,-1.138361e+00,2.001342e+00,1.011561e+00,-1.128509e+00,1.079224e-02,1.682796e+00,-1.137450e+00,2.002479e+00,1.014034e+00,-1.130637e+00,9.218920e-03,1.683169e+00,-1.136482e+00,2.003512e+00,1.015933e+00,-1.131876e+00,7.782859e-03,1.683163e+00,-1.135601e+00,2.004360e+00,1.017122e+00,-1.132035e+00,6.604435e-03,1.682661e+00,-1.134877e+00,2.005011e+00,1.017636e+00,-1.131156e+00,5.695632e-03,1.681685e+00,-1.134339e+00,2.005502e+00,1.017548e+00,-1.129357e+00,5.010930e-03,1.680289e+00,-1.133939e+00,2.005860e+00,1.016933e+00,-1.126749e+00,4.511789e-03,1.678526e+00,-1.133649e+00,1.999902e+00,1.009774e+00,-1.128544e+00,1.281164e-02,1.683732e+00,-1.138617e+00,1.993698e+00,1.002522e+00,-1.130126e+00,2.146522e-02,1.688775e+00,-1.143671e+00,1.987563e+00,9.964559e-01,-1.133453e+00,3.003682e-02,1.694535e+00,-1.148531e+00
VALUES,2.223443e+00,7.226268e-01,-7.303903e-01,-3.125000e-01,1.502252e+00,-8.125000e-01,2.195391e+00,8.115076e-01,-8.534478e-01,-2.663831e-01,1.568576e+00,-9.108391e-01,2.159718e+00,8.446771e-01,-8.930465e-01,-2.133896e-01,1.591089e+00,-9.600086e-01,2.122102e+00,8.681764e-01,-9.227329e-01,-1.584544e-01,1.606619e+00,-1.009178e+00,2.083030e+00,8.834399e-01,-9.445926e-01,-1.018819e-01,1.616468e+00,-1.058348e+00,2.043861e+00,9.090855e-01,-9.859996e-01,-4.552357e-02,1.634219e+00,-1.107517e+00,2.004645e+00,9.305921e-01,-1.026784e+00,9.695117e-03,1.648740e+00,-1.152859e+00,2.007586e+00,9.389775e-01,-1.044268e+00,5.436431e-03,1.652423e+00,-1.150918e+00,2.008524e+00,9.472152e-01,-1.062806e+00,3.925431e-03,1.656708e+00,-1.149797e+00,2.007444e+00,9.562451e-01,-1.082142e+00,5.060447e-03,1.662137e+00,-1.148943e+00,2.001911e+00,9.729670e-01,-1.096223e+00,1.011750e-02,1.669865e+00,-1.146132e+00,1.997943e+00,9.879411e-01,-1.109404e+00,1.494754e-02,1.676592e+00,-1.143900e+00,1.996536e+00,1.000026e+00,-1.120391e+00,1.722078e-02,1.681851e+00,-1.142106e+00,1.998148e+00,1.007607e+00,-1.129180e+00,1.520277e-02,1.685373e+00,-1.140145e+00,2.000045e+00,1.012939e+00,-1.135659e+00,1.259009e-02,1.687727e+00,-1.138516e+00,2.001581e+00,1.016893e+00,-1.140028e+00,1.047682e-02,1.689131e+00,-1.137195e+00,2.002827e+00,1.019678e+00,-1.142613e+00,8.744039e-03,1.689721e+00,-1.136119e+00,2.003810e+00,1.021484e+00,-1.143727e+00,7.375877e-03,1.689642e+00,-1.135282e+00,2.004589e+00,1.022485e+00,-1.143597e+00,6.290101e-03,1.689006e+00,-1.134645e+00,2.005198e+00,1.022799e+00,-1.142411e+00,5.438984e-03,1.687896e+00,-1.134150e+00,2.005665e+00,1.022525e+00,-1.140322e+00,4.787359e-03,1.686381e+00,-1.133772e+00,2.006003e+00,1.021731e+00,-1.137436e+00,4.315338e-03,1.684505e+00,-1.133500e+00,2.006231e+00,1.020510e+00,-1.133896e+00,3.996526e-03,1.682333e+00,-1.133319e+00,2.006358e+00,1.018913e+00,-1.129781e+00,3.818742e-03,1.679897e+00,-1.133222e+00,2.000189e+00,1.010894e+00,-1.130262e+00,1.241280e-02,1.684508e+00,-1.138367e+00,1.993798e+00,1.002922e+00,-1.130739e+00,2.132644e-02,1.689051e+00,-1.143584e+00,1.987539e+00,9.963730e-01,-1.133323e+00,3.007065e-02,1.694477e+00,-1.148553e+00
VALUES,2.017119e+00,8.905570e-01,-1.022297e+00,2.614386e-03,1.632491e+00,-1.164748e+00,2.000864e+00,8.996913e-01,-1.029896e+00,1.747158e-02,1.635979e+00,-1.160070e+00,1.992295e+00,9.101204e-01,-1.031512e+00,2.476750e-02,1.639347e+00,-1.160005e+00,1.985240e+00,9.207328e-01,-1.034397e+00,3.228752e-02,1.643062e+00,-1.160920e+00,1.980531e+00,9.321274e-01,-1.039976e+00,3.823494e-02,1.647540e+00,-1.161382e+00,1.980303e+00,9.500715e-01,-1.058148e+00,3.904950e-02,1.656971e+00,-1.158176e+00,1.983213e+00,9.668197e-01,-1.078243e+00,3.581733e-02,1.666270e+00,-1.153514e+00,1.987863e+00,9.803173e-01,-1.097248e+00,2.950003e-02,1.674493e+00,-1.149292e+00,1.991513e+00,9.912431e-01,-1.112391e+00,2.454907e-02,1.680901e+00,-1.145958e+00,1.994257e+00,9.994793e-01,-1.123467e+00,2.079697e-02,1.685422e+00,-1.143433e+00,1.996138e+00,1.005408e+00,-1.130718e+00,1.808607e-02,1.687945e+00,-1.141754e+00,1.997488e+00,1.009132e+00,-1.134726e+00,1.618247e-02,1.689065e+00,-1.140554e+00,1.998438e+00,1.011084e+00,-1.136079e+00,1.486112e-02,1.689046e+00,-1.139745e+00,1.999154e+00,1.011909e+00,-1.135697e+00,1.386156e-02,1.688285e+00,-1.139175e+00,1.999775e+00,1.012188e+00,-1.134464e+00,1.299440e-02,1.687159e+00,-1.138678e+00,2.000614e+00,1.013272e+00,-1.134464e+00,1.182389e-02,1.686595e+00,-1.137985e+00,2.001452e+00,1.014358e+00,-1.134464e+00,1.065657e-02,1.686030e+00,-1.137291e+00,2.002281e+00,1.015444e+00,-1.134464e+00,9.501123e-03,1.685462e+00,-1.136603e+00,2.003100e+00,1.016530e+00,-1.134464e+00,8.359689e-03,1.684891e+00,-1.135925e+00,2.003901e+00,1.017578e+00,-1.134405e+00,7.243475e-03,1.684291e+00,-1.135261e+00,2.004604e+00,1.018253e+00,-1.133773e+00,6.263059e-03,1.683430e+00,-1.134679e+00,2.005186e+00,1.018451e+00,-1.132410e+00,5.452400e-03,1.682238e+00,-1.134199e+00,2.005643e+00,1.018168e+00,-1.130308e+00,4.813795e-03,1.680713e+00,-1.133822e+00,2.005984e+00,1.017434e+00,-1.127517e+00,4.339221e-03,1.678873e+00,-1.133544e+00,2.000003e+00,1.010168e+00,-1.129148e+00,1.267118e-02,1.684005e+00,-1.138529e+00,1.993776e+00,1.002836e+00,-1.130606e+00,2.135751e-02,1.688992e+00,-1.143604e+00,1.987629e+00,9.967175e-01,-1.133854e+00,2.994643e-02,1.694715e+00,-1.148473e+00
VALUES,1.984857e+00,9.771215e-01,-1.104841e+00,3.445377e-02,1.683299e+00,-1.151726e+00,1.984091e+00,9.749227e-01,-1.099382e+00,3.513954e-02,1.679880e+00,-1.152142e+00,1.983934e+00,9.741684e-01,-1.096170e+00,3.511872e-02,1.677444e+00,-1.152254e+00,1.985799e+00,9.777085e-01,-1.099559e+00,3.241875e-02,1.678167e+00,-1.150478e+00,1.987498e+00,9.835439e-01,-1.106815e+00,3.003767e-02,1.680782e+00,-1.148823e+00,1.990113e+00,9.913987e-01,-1.117299e+00,2.644986e-02,1.684831e+00,-1.146444e+00,1.992738e+00,9.983644e-01,-1.126429e+00,2.283387e-02,1.688308e+00,-1.144187e+00,1.994023e+00,1.004042e+00,-1.133516e+00,2.102886e-02,1.690809e+00,-1.143244e+00,1.995262e+00,1.007520e+00,-1.137230e+00,1.929655e-02,1.691844e+00,-1.142279e+00,1.996108e+00,1.009097e+00,-1.138012e+00,1.811307e-02,1.691590e+00,-1.141628e+00,1.996869e+00,1.009306e+00,-1.136680e+00,1.705244e-02,1.690426e+00,-1.141023e+00,1.997307e+00,1.008941e+00,-1.134463e+00,1.643742e-02,1.688859e+00,-1.140693e+00,1.997997e+00,1.009791e+00,-1.134108e+00,1.547128e-02,1.688128e+00,-1.140140e+00,1.998951e+00,1.011105e+00,-1.134464e+00,1.414352e-02,1.687727e+00,-1.139353e+00,2.000219e+00,1.014006e+00,-1.137256e+00,1.237642e-02,1.688415e+00,-1.138294e+00,2.001525e+00,1.016895e+00,-1.140025e+00,1.055780e-02,1.689097e+00,-1.137200e+00,2.002703e+00,1.019414e+00,-1.142225e+00,8.916722e-03,1.689519e+00,-1.136217e+00,2.003702e+00,1.021216e+00,-1.143322e+00,7.525214e-03,1.689443e+00,-1.135388e+00,2.004532e+00,1.022297e+00,-1.143311e+00,6.368143e-03,1.688869e+00,-1.134701e+00,2.005175e+00,1.022702e+00,-1.142264e+00,5.471045e-03,1.687826e+00,-1.134173e+00,2.005582e+00,1.022533e+00,-1.140338e+00,4.900144e-03,1.686379e+00,-1.133849e+00,2.006019e+00,1.021795e+00,-1.137534e+00,4.292762e-03,1.684549e+00,-1.133488e+00,2.006454e+00,1.020598e+00,-1.134024e+00,3.691040e-03,1.682407e+00,-1.133117e+00,2.006261e+00,1.019153e+00,-1.130154e+00,3.949543e-03,1.680052e+00,-1.133315e+00,2.000357e+00,1.011131e+00,-1.130624e+00,1.218216e-02,1.684680e+00,-1.138217e+00,1.993674e+00,1.003290e+00,-1.131306e+00,2.149552e-02,1.689289e+00,-1.143698e+00,1.987767e+00,9.966745e-01,-1.133789e+00,2.975603e-02,1.694698e+00,-1.148351e+00
VALUES,1.992930e+00,1.014603e+00,-1.161290e+00,2.262476e-02,1.707291e+00,-1.143627e+00,1.993333e+00,1.013051e+00,-1.157246e+00,2.205889e-02,1.704968e+00,-1.143311e+00,1.993578e+00,1.011917e+00,-1.153848e+00,2.170707e-02,1.702895e+00,-1.143157e+00,1.994156e+00,1.011999e+00,-1.152325e+00,2.089120e-02,1.701621e+00,-1.142775e+00,1.994491e+00,1.012417e+00,-1.151345e+00,2.040889e-02,1.700535e+00,-1.142611e+00,1.994784e+00,1.011960e+00,-1.149019e+00,1.998783e-02,1.698846e+00,-1.142493e+00,1.994801e+00,1.010281e+00,-1.144802e+00,1.994980e-02,1.696335e+00,-1.142589e+00,1.994626e+00,1.007959e+00,-1.139587e+00,2.018177e-02,1.693400e+00,-1.142819e+00,1.994802e+00,1.005706e+00,-1.134465e+00,1.993390e-02,1.690550e+00,-1.142721e+00,1.995469e+00,1.006480e+00,-1.133998e+00,1.899880e-02,1.689771e+00,-1.142195e+00,1.996417e+00,1.007861e+00,-1.134464e+00,1.767836e-02,1.689419e+00,-1.141420e+00,1.997447e+00,1.009823e+00,-1.135819e+00,1.624060e-02,1.689462e+00,-1.140573e+00,1.998387e+00,1.011140e+00,-1.136180e+00,1.493151e-02,1.689064e+00,-1.139800e+00,1.999125e+00,1.011884e+00,-1.135660e+00,1.390040e-02,1.688263e+00,-1.139202e+00,1.999833e+00,1.012189e+00,-1.134465e+00,1.291505e-02,1.687165e+00,-1.138626e+00,2.000609e+00,1.013272e+00,-1.134464e+00,1.183094e-02,1.686595e+00,-1.137989e+00,2.001420e+00,1.014354e+00,-1.134461e+00,1.070016e-02,1.686025e+00,-1.137319e+00,2.002264e+00,1.015443e+00,-1.134464e+00,9.524944e-03,1.685460e+00,-1.136619e+00,2.003117e+00,1.016535e+00,-1.134472e+00,8.336560e-03,1.684896e+00,-1.135910e+00,2.003918e+00,1.017609e+00,-1.134453e+00,7.220610e-03,1.684312e+00,-1.135246e+00,2.004564e+00,1.018362e+00,-1.133943e+00,6.316664e-03,1.683501e+00,-1.134717e+00,2.005212e+00,1.018627e+00,-1.132680e+00,5.415342e-03,1.682359e+00,-1.134179e+00,2.005935e+00,1.018376e+00,-1.130618e+00,4.413798e-03,1.680873e+00,-1.133558e+00,2.005946e+00,1.017824e+00,-1.128119e+00,4.388949e-03,1.679133e+00,-1.133585e+00,2.000157e+00,1.010603e+00,-1.129816e+00,1.245887e-02,1.684310e+00,-1.138394e+00,1.993629e+00,1.003432e+00,-1.131522e+00,2.155636e-02,1.689378e+00,-1.143740e+00,1.987966e+00,9.972191e-01,-1.134637e+00,2.948026e-02,1.695089e+00,-1.148174e+00
VALUES,1.992956e+00,1.014576e+00,-1.161250e+00,2.258914e-02,1.707275e+00,-1.143603e+00,1.993275e+00,1.013056e+00,-1.157252e+00,2.213812e-02,1.704966e+00,-1.143363e+00,1.993614e+00,1.011898e+00,-1.153820e+00,2.165740e-02,1.702885e+00,-1.143124e+00,1.994088e+00,1.012018e+00,-1.152354e+00,2.098397e-02,1.701628e+00,-1.142837e+00,1.994556e+00,1.012391e+00,-1.151306e+00,2.032089e-02,1.700522e+00,-1.142552e+00,1.994771e+00,1.011949e+00,-1.149003e+00,2.000507e-02,1.698838e+00,-1.142504e+00,1.994767e+00,1.010268e+00,-1.144783e+00,1.999726e-02,1.696324e+00,-1.142620e+00,1.994691e+00,1.007915e+00,-1.139520e+00,2.009312e-02,1.693376e+00,-1.142760e+00,1.994709e+00,1.005704e+00,-1.134464e+00,2.006135e-02,1.690542e+00,-1.142804e+00,1.995484e+00,1.006464e+00,-1.133973e+00,1.897881e-02,1.689761e+00,-1.142182e+00,1.996413e+00,1.007862e+00,-1.134464e+00,1.768379e-02,1.689419e+00,-1.141424e+00,1.997478e+00,1.009812e+00,-1.135801e+00,1.619852e-02,1.689457e+00,-1.140545e+00,1.998381e+00,1.011131e+00,-1.136167e+00,1.493926e-02,1.689058e+00,-1.139805e+00,1.999132e+00,1.011867e+00,-1.135634e+00,1.389222e-02,1.688252e+00,-1.139197e+00,1.999776e+00,1.012188e+00,-1.134464e+00,1.299189e-02,1.687160e+00,-1.138676e+00,2.000614e+00,1.013272e+00,-1.134464e+00,1.182392e-02,1.686595e+00,-1.137985e+00,2.001450e+00,1.014357e+00,-1.134464e+00,1.065911e-02,1.686030e+00,-1.137293e+00,2.002279e+00,1.015443e+00,-1.134464e+00,9.504129e-03,1.685462e+00,-1.136606e+00,2.003099e+00,1.016530e+00,-1.134464e+00,8.361730e-03,1.684891e+00,-1.135927e+00,2.003907e+00,1.017606e+00,-1.134449e+00,7.234896e-03,1.684310e+00,-1.135256e+00,2.004621e+00,1.018322e+00,-1.133879e+00,6.239747e-03,1.683478e+00,-1.134665e+00,2.005215e+00,1.018571e+00,-1.132594e+00,5.410788e-03,1.682322e+00,-1.134173e+00,2.005688e+00,1.018346e+00,-1.130581e+00,4.751584e-03,1.680836e+00,-1.133783e+00,2.006045e+00,1.017676e+00,-1.127887e+00,4.254250e-03,1.679040e+00,-1.133491e+00,2.000081e+00,1.010472e+00,-1.129614e+00,1.256319e-02,1.684216e+00,-1.138461e+00,1.993870e+00,1.003201e+00,-1.131168e+00,2.122661e-02,1.689244e+00,-1.143521e+00,1.987734e+00,9.971227e-01,-1.134478e+00,2.980072e-02,1.694996e+00,-1.148380e+00
VALUES,1.984533e+00,9.850412e-01,-1.115862e+00,3.423128e-02,1.686614e+00,-1.151255e+00,1.984507e+00,9.827991e-01,-1.110772e+00,3.425651e-02,1.683752e+00,-1.151372e+00,1.984810e+00,9.817762e-01,-1.107560e+00,3.382803e-02,1.681737e+00,-1.151190e+00,1.986313e+00,9.850485e-01,-1.110950e+00,3.173746e-02,1.682721e+00,-1.149919e+00,1.988492e+00,9.908369e-01,-1.118205e+00,2.871163e-02,1.685454e+00,-1.148036e+00,1.990634e+00,9.967018e-01,-1.125579e+00,2.573529e-02,1.688223e+00,-1.146203e+00,1.992406e+00,1.001278e+00,-1.130968e+00,2.326976e-02,1.690089e+00,-1.144705e+00,1.993738e+00,1.004197e+00,-1.133803e+00,2.141458e-02,1.690804e+00,-1.143596e+00,1.994709e+00,1.005704e+00,-1.134464e+00,2.006135e-02,1.690542e+00,-1.142804e+00,1.995564e+00,1.006783e+00,-1.134464e+00,1.886743e-02,1.689982e+00,-1.142112e+00,1.996413e+00,1.007862e+00,-1.134464e+00,1.768379e-02,1.689419e+00,-1.141424e+00,1.997424e+00,1.009600e+00,-1.135475e+00,1.627311e-02,1.689310e+00,-1.140592e+00,1.998326e+00,1.010914e+00,-1.135833e+00,1.501563e-02,1.688907e+00,-1.139853e+00,1.999102e+00,1.011750e+00,-1.135456e+00,1.393294e-02,1.688172e+00,-1.139222e+00,1.999776e+00,1.012188e+00,-1.134464e+00,1.299189e-02,1.687160e+00,-1.138676e+00,2.000614e+00,1.013272e+00,-1.134464e+00,1.182392e-02,1.686595e+00,-1.137985e+00,2.001450e+00,1.014357e+00,-1.134464e+00,1.065911e-02,1.686030e+00,-1.137293e+00,2.002279e+00,1.015443e+00,-1.134464e+00,9.504129e-03,1.685462e+00,-1.136606e+00,2.003099e+00,1.016530e+00,-1.134464e+00,8.361730e-03,1.684891e+00,-1.135927e+00,2.003907e+00,1.017606e+00,-1.134449e+00,7.234896e-03,1.684310e+00,-1.135256e+00,2.004621e+00,1.018322e+00,-1.133879e+00,6.239747e-03,1.683478e+00,-1.134665e+00,2.005215e+00,1.018571e+00,-1.132594e+00,5.410788e-03,1.682322e+00,-1.134173e+00,2.005688e+00,1.018346e+00,-1.130581e+00,4.751584e-03,1.680836e+00,-1.133783e+00,2.006045e+00,1.017676e+00,-1.127887e+00,4.254250e-03,1.679040e+00,-1.133491e+00,2.000081e+00,1.010472e+00,-1.129614e+00,1.256319e-02,1.684216e+00,-1.138461e+00,1.993870e+00,1.003201e+00,-1.131168e+00,2.122661e-02,1.689244e+00,-1.143521e+00,1.987734e+00,9.971227e-01,-1.134478e+00,2.980072e-02,1.694996e+00,-1.148380e+00
